,TRADEDATE,CLOSE
1554,2019-05-28,233.19
1555,2019-05-29,233.4
1556,2019-05-30,232.75
1557,2019-05-31,233.24
1558,2019-06-03,239.95
1559,2019-06-04,236.0
1560,2019-06-05,239.0
1561,2019-06-06,244.89
1562,2019-06-07,248.28
1563,2019-06-10,249.0
1564,2019-06-11,235.89
1565,2019-06-13,240.49
1566,2019-06-14,238.8
1567,2019-06-17,237.8
1568,2019-06-18,241.8
1569,2019-06-19,240.4
1570,2019-06-20,244.1
1571,2019-06-21,238.02
1572,2019-06-24,239.09
1573,2019-06-25,236.7
1574,2019-06-26,240.59
1575,2019-06-27,240.5
1576,2019-06-28,238.55
1577,2019-07-01,242.98
1578,2019-07-02,241.2
1579,2019-07-03,241.51
1580,2019-07-04,242.82
1581,2019-07-05,242.83
1582,2019-07-08,243.3
1583,2019-07-09,242.74
1584,2019-07-10,243.76
1585,2019-07-11,241.3
1586,2019-07-12,237.02
1587,2019-07-15,235.27
1588,2019-07-16,234.75
1589,2019-07-17,234.63
1590,2019-07-18,234.78
1591,2019-07-19,232.85
1592,2019-07-22,230.35
1593,2019-07-23,232.48
1594,2019-07-24,230.65
1595,2019-07-25,232.9
1596,2019-07-26,230.55
1597,2019-07-29,232.8
1598,2019-07-30,236.0
1599,2019-07-31,233.49
1600,2019-08-01,229.5
1601,2019-08-02,220.81
1602,2019-08-05,222.24
1603,2019-08-06,226.01
1604,2019-08-07,222.25
1605,2019-08-08,223.93
1606,2019-08-09,220.67
1607,2019-08-12,222.3
1608,2019-08-13,223.18
1609,2019-08-14,217.11
1610,2019-08-15,214.59
1611,2019-08-16,215.05
1612,2019-08-19,217.4
1613,2019-08-20,216.0
1614,2019-08-21,218.62
1615,2019-08-22,219.5
1616,2019-08-23,219.5
1617,2019-08-26,218.5
1618,2019-08-27,217.89
1619,2019-08-28,218.3
1620,2019-08-29,221.5
1621,2019-08-30,224.2
1622,2019-09-02,226.68
1623,2019-09-03,224.0
1624,2019-09-04,227.1
1625,2019-09-05,230.79
1626,2019-09-06,229.02
1627,2019-09-09,229.0
1628,2019-09-10,233.3
1629,2019-09-11,234.72
1630,2019-09-12,234.57
1631,2019-09-13,233.0
1632,2019-09-16,235.32
1633,2019-09-17,235.89
1634,2019-09-18,235.3
1635,2019-09-19,234.98
1636,2019-09-20,232.0
1637,2019-09-23,229.7
1638,2019-09-24,227.5
1639,2019-09-25,228.09
1640,2019-09-26,229.09
1641,2019-09-27,228.05
1642,2019-09-30,227.71
1643,2019-10-01,226.49
1644,2019-10-02,223.5
1645,2019-10-03,224.08
1646,2019-10-04,222.76
1647,2019-10-07,227.55
1648,2019-10-08,226.03
1649,2019-10-09,227.7
1650,2019-10-10,228.5
1651,2019-10-11,230.31
1652,2019-10-14,228.4
1653,2019-10-15,229.4
1654,2019-10-16,231.0
1655,2019-10-17,233.5
1656,2019-10-18,235.55
1657,2019-10-21,234.94
1658,2019-10-22,239.77
1659,2019-10-23,239.57
1660,2019-10-24,242.78
1661,2019-10-25,240.0
1662,2019-10-28,237.03
1663,2019-10-29,240.11
1664,2019-10-30,239.51
1665,2019-10-31,234.89
1666,2019-11-01,236.4
1667,2019-11-05,238.53
1668,2019-11-06,239.02
1669,2019-11-07,242.5
1670,2019-11-08,240.17
1671,2019-11-11,241.5
1672,2019-11-12,239.87
1673,2019-11-13,237.21
1674,2019-11-14,237.5
1675,2019-11-15,240.0
1676,2019-11-18,237.45
1677,2019-11-19,239.25
1678,2019-11-20,237.78
1679,2019-11-21,237.15
1680,2019-11-22,238.13
1681,2019-11-25,237.98
1682,2019-11-26,235.0
1683,2019-11-27,234.22
1684,2019-11-28,235.2
1685,2019-11-29,233.98
1686,2019-12-02,233.77
1687,2019-12-03,230.66
1688,2019-12-04,231.59
1689,2019-12-05,231.71
1690,2019-12-06,235.14
1691,2019-12-09,237.04
1692,2019-12-10,237.91
1693,2019-12-11,240.32
1694,2019-12-12,241.05
1695,2019-12-13,241.21
1696,2019-12-16,241.45
1697,2019-12-17,241.6
1698,2019-12-18,246.2
1699,2019-12-19,244.0
1700,2019-12-20,244.71
1701,2019-12-23,248.8
1702,2019-12-24,248.67
1703,2019-12-25,248.04
1704,2019-12-26,248.24
1705,2019-12-27,252.06
1706,2019-12-30,254.75
1707,2020-01-03,255.0
1708,2020-01-06,253.9
1709,2020-01-08,259.15
1710,2020-01-09,257.99
1711,2020-01-10,258.19
1712,2020-01-13,262.4
1713,2020-01-14,259.05
1714,2020-01-15,256.31
1715,2020-01-16,257.51
1716,2020-01-17,262.5
1717,2020-01-20,266.28
1718,2020-01-21,268.06
1719,2020-01-22,266.54
1720,2020-01-23,263.73
1721,2020-01-24,265.49
1722,2020-01-27,255.32
1723,2020-01-28,257.7
1724,2020-01-29,259.94
1725,2020-01-30,257.31
1726,2020-01-31,252.2
1727,2020-02-03,253.99
1728,2020-02-04,255.4
1729,2020-02-05,255.2
1730,2020-02-06,252.11
1731,2020-02-07,254.3
1732,2020-02-10,252.26
1733,2020-02-11,254.5
1734,2020-02-12,254.5
1735,2020-02-13,253.89
1736,2020-02-14,251.75
1737,2020-02-17,251.36
1738,2020-02-18,249.2
1739,2020-02-19,249.7
1740,2020-02-20,250.15
1741,2020-02-21,250.8
1742,2020-02-25,245.19
1743,2020-02-26,250.8
1744,2020-02-27,242.88
1745,2020-02-28,233.36
1746,2020-03-02,228.17
1747,2020-03-03,236.63
1748,2020-03-04,235.27
1749,2020-03-05,232.33
1750,2020-03-06,219.99
1751,2020-03-10,201.2
1752,2020-03-11,194.53
1753,2020-03-12,175.91
1754,2020-03-13,198.6
1755,2020-03-16,195.85
1756,2020-03-17,184.01
1757,2020-03-18,174.27
1758,2020-03-19,189.51
1759,2020-03-20,195.69
1760,2020-03-23,183.37
1761,2020-03-24,192.64
1762,2020-03-25,188.08
1763,2020-03-26,188.07
1764,2020-03-27,180.38
1765,2020-03-30,183.0
1766,2020-03-31,187.21
1767,2020-04-01,184.78
1768,2020-04-02,186.95
1769,2020-04-03,185.64
1770,2020-04-06,190.7
1771,2020-04-07,197.63
1772,2020-04-08,200.29
1773,2020-04-09,203.61
1774,2020-04-10,201.99
1775,2020-04-13,198.26
1776,2020-04-14,197.37
1777,2020-04-15,186.07
1778,2020-04-16,188.5
1779,2020-04-17,191.8
1780,2020-04-20,189.32
1781,2020-04-21,186.05
1782,2020-04-22,190.2
1783,2020-04-23,190.94
1784,2020-04-24,188.91
1785,2020-04-27,188.9
1786,2020-04-28,192.8
1787,2020-04-29,195.8
1788,2020-04-30,197.25
1789,2020-05-04,193.69
1790,2020-05-05,194.75
1791,2020-05-06,195.7
1792,2020-05-07,195.51
1793,2020-05-08,196.02
1794,2020-05-12,191.4
1795,2020-05-13,187.31
1796,2020-05-14,183.81
1797,2020-05-15,183.85
1798,2020-05-18,188.93
1799,2020-05-19,189.0
1800,2020-05-20,193.98
1801,2020-05-21,192.4
1802,2020-05-22,188.9
1803,2020-05-25,191.0
1804,2020-05-26,194.0
1805,2020-05-27,198.51
1806,2020-05-28,205.0
1807,2020-05-29,200.5
1808,2020-06-01,203.66
1809,2020-06-02,212.0
1810,2020-06-03,221.5
1811,2020-06-04,213.1
1812,2020-06-05,219.1
1813,2020-06-08,220.3
1814,2020-06-09,217.23
1815,2020-06-10,212.53
1816,2020-06-11,208.35
1817,2020-06-15,207.32
1818,2020-06-16,207.76
1819,2020-06-17,208.14
1820,2020-06-18,203.77
1821,2020-06-19,207.0
1822,2020-06-22,206.4
1823,2020-06-23,207.3
1824,2020-06-25,206.92
1825,2020-06-26,203.15
1826,2020-06-29,205.8
1827,2020-06-30,203.22
1828,2020-07-02,209.6
1829,2020-07-03,210.95
1830,2020-07-06,214.61
1831,2020-07-07,210.53
1832,2020-07-08,210.97
1833,2020-07-09,209.11
1834,2020-07-10,212.28
1835,2020-07-13,208.39
1836,2020-07-14,209.5
1837,2020-07-15,211.09
1838,2020-07-16,211.35
1839,2020-07-17,210.81
1840,2020-07-20,213.89
1841,2020-07-21,215.73
1842,2020-07-22,216.71
1843,2020-07-23,215.41
1844,2020-07-24,215.97
1845,2020-07-27,216.9
1846,2020-07-28,215.53
1847,2020-07-29,219.18
1848,2020-07-30,218.15
1849,2020-07-31,221.57
1850,2020-08-03,226.72
1851,2020-08-04,227.16
1852,2020-08-05,226.4
1853,2020-08-06,226.0
1854,2020-08-07,227.28
1855,2020-08-10,225.99
1856,2020-08-11,232.65
1857,2020-08-12,242.4
1858,2020-08-13,241.39
1859,2020-08-14,239.99
1860,2020-08-17,237.8
1861,2020-08-18,236.3
1862,2020-08-19,239.4
1863,2020-08-20,232.48
1864,2020-08-21,231.22
1865,2020-08-24,231.81
1866,2020-08-25,228.08
1867,2020-08-26,227.8
1868,2020-08-27,226.23
1869,2020-08-28,226.3
1870,2020-08-31,226.1
1871,2020-09-01,227.64
1872,2020-09-02,222.57
1873,2020-09-03,218.32
1874,2020-09-04,222.21
1875,2020-09-07,221.32
1876,2020-09-08,217.68
1877,2020-09-09,218.0
1878,2020-09-10,220.6
1879,2020-09-11,221.07
1880,2020-09-14,227.37
1881,2020-09-15,231.5
1882,2020-09-16,231.06
1883,2020-09-17,231.46
1884,2020-09-18,230.3
1885,2020-09-21,226.25
1886,2020-09-22,229.88
1887,2020-09-23,228.5
1888,2020-09-24,228.17
1889,2020-09-25,228.24
1890,2020-09-28,228.63
1891,2020-09-29,225.48
1892,2020-09-30,229.14
1893,2020-10-01,227.23
1894,2020-10-02,208.8
1895,2020-10-05,208.89
1896,2020-10-06,211.18
1897,2020-10-07,210.6
1898,2020-10-08,207.97
1899,2020-10-09,205.38
1900,2020-10-12,206.18
1901,2020-10-13,205.03
1902,2020-10-14,207.83
1903,2020-10-15,203.85
1904,2020-10-16,201.17
1905,2020-10-19,202.78
1906,2020-10-20,209.54
1907,2020-10-21,210.33
1908,2020-10-22,210.21
1909,2020-10-23,214.5
1910,2020-10-26,211.1
1911,2020-10-27,207.64
1912,2020-10-28,204.73
1913,2020-10-29,205.58
1914,2020-10-30,200.99
1915,2020-11-02,204.5
1916,2020-11-03,209.2
1917,2020-11-05,216.7
1918,2020-11-06,217.5
1919,2020-11-09,228.05
1920,2020-11-10,236.1
1921,2020-11-11,244.2
1922,2020-11-12,242.08
1923,2020-11-13,242.99
1924,2020-11-16,247.99
1925,2020-11-17,245.7
1926,2020-11-18,242.71
1927,2020-11-19,240.27
1928,2020-11-20,239.42
1929,2020-11-23,239.7
1930,2020-11-24,247.33
1931,2020-11-25,251.91
1932,2020-11-26,250.1
1933,2020-11-27,251.59
1934,2020-11-30,249.63
1935,2020-12-01,260.81
1936,2020-12-02,264.06
1937,2020-12-03,263.14
1938,2020-12-04,270.0
1939,2020-12-07,274.36
1940,2020-12-08,275.49
1941,2020-12-09,276.89
1942,2020-12-10,282.2
1943,2020-12-11,283.73
1944,2020-12-14,279.95
1945,2020-12-15,278.7
1946,2020-12-16,278.35
1947,2020-12-17,278.5
1948,2020-12-18,270.16
1949,2020-12-21,261.79
1950,2020-12-22,262.04
1951,2020-12-23,270.1
1952,2020-12-24,269.32
1953,2020-12-25,270.64
1954,2020-12-28,274.7
1955,2020-12-29,272.0
1956,2020-12-30,271.65
1957,2021-01-04,272.0
1958,2021-01-05,275.2
1959,2021-01-06,272.93
1960,2021-01-08,283.64
1961,2021-01-11,289.49
1962,2021-01-12,289.99
1963,2021-01-13,283.78
1964,2021-01-14,284.79
1965,2021-01-15,276.9
1966,2021-01-18,279.79
1967,2021-01-19,278.19
1968,2021-01-20,279.8
1969,2021-01-21,274.4
1970,2021-01-22,268.25
1971,2021-01-25,265.3
1972,2021-01-26,269.34
1973,2021-01-27,265.5
1974,2021-01-28,265.96
1975,2021-01-29,258.11
1976,2021-02-01,263.8
1977,2021-02-02,263.15
1978,2021-02-03,263.53
1979,2021-02-04,270.11
1980,2021-02-05,271.7
1981,2021-02-08,275.2
1982,2021-02-09,268.98
1983,2021-02-10,265.9
1984,2021-02-11,264.7
1985,2021-02-12,266.0
1986,2021-02-15,271.81
1987,2021-02-16,270.9
1988,2021-02-17,270.9
1989,2021-02-18,266.99
1990,2021-02-19,271.34
1991,2021-02-20,270.51
1992,2021-02-22,273.71
1993,2021-02-24,271.9
1994,2021-02-25,270.71
1995,2021-02-26,270.17
1996,2021-03-01,273.58
1997,2021-03-02,279.1
1998,2021-03-03,278.01
1999,2021-03-04,274.75
2000,2021-03-05,277.5
2001,2021-03-09,285.79
2002,2021-03-10,282.24
2003,2021-03-11,286.0
2004,2021-03-12,284.93
2005,2021-03-15,292.74
2006,2021-03-16,292.33
2007,2021-03-17,283.35
2008,2021-03-18,279.25
2009,2021-03-19,285.47
2010,2021-03-22,288.65
2011,2021-03-23,282.6
2012,2021-03-24,285.79
2013,2021-03-25,286.66
2014,2021-03-26,291.22
2015,2021-03-29,293.3
2016,2021-03-30,293.25
2017,2021-03-31,291.02
2018,2021-04-01,290.24
2019,2021-04-02,291.7
2020,2021-04-05,288.78
2021,2021-04-06,281.5
2022,2021-04-07,283.98
2023,2021-04-08,283.89
2024,2021-04-09,281.07
2025,2021-04-12,281.75
2026,2021-04-13,287.95
2027,2021-04-14,287.18
2028,2021-04-15,283.72
2029,2021-04-16,288.5
2030,2021-04-19,287.72
2031,2021-04-20,287.42
2032,2021-04-21,289.25
2033,2021-04-22,292.18
2034,2021-04-23,293.19
2035,2021-04-26,295.27
2036,2021-04-27,298.5
2037,2021-04-28,298.49
2038,2021-04-29,297.1
2039,2021-04-30,297.73
2040,2021-05-04,303.7
2041,2021-05-05,305.99
2042,2021-05-06,314.72
2043,2021-05-07,317.94
2044,2021-05-10,320.19
2045,2021-05-11,307.16
2046,2021-05-12,302.02
2047,2021-05-13,306.74
2048,2021-05-14,304.1
2049,2021-05-17,303.94
2050,2021-05-18,305.78
2051,2021-05-19,297.0
2052,2021-05-20,296.72
2053,2021-05-21,301.23
2054,2021-05-24,300.7
2055,2021-05-25,306.8
2056,2021-05-26,307.01
2057,2021-05-27,312.72
2058,2021-05-28,309.56
2059,2021-05-31,310.79
2060,2021-06-01,311.6
2061,2021-06-02,313.98
2062,2021-06-03,312.41
2063,2021-06-04,310.94
2064,2021-06-07,315.53
2065,2021-06-08,314.83
2066,2021-06-09,314.78
2067,2021-06-10,314.62
2068,2021-06-11,313.0
2069,2021-06-14,314.12
2070,2021-06-15,312.51
2071,2021-06-16,311.61
2072,2021-06-17,313.9
2073,2021-06-18,309.3
2074,2021-06-21,310.4
2075,2021-06-22,309.73
2076,2021-06-23,309.79
2077,2021-06-24,310.0
2078,2021-06-25,311.81
2079,2021-06-28,309.48
2080,2021-06-29,306.1
2081,2021-06-30,306.45
2082,2021-07-01,305.78
2083,2021-07-02,307.39
2084,2021-07-05,307.0
2085,2021-07-06,303.34
2086,2021-07-07,304.06
2087,2021-07-08,302.63
2088,2021-07-09,303.56
2089,2021-07-12,306.23
2090,2021-07-13,303.0
2091,2021-07-14,301.5
2092,2021-07-15,301.72
2093,2021-07-16,298.85
2094,2021-07-19,291.46
2095,2021-07-20,296.1
2096,2021-07-21,294.86
2097,2021-07-22,297.27
2098,2021-07-23,296.38
2099,2021-07-26,303.34
2100,2021-07-27,299.71
2101,2021-07-28,302.9
2102,2021-07-29,303.12
2103,2021-07-30,305.59
2104,2021-08-02,306.51
2105,2021-08-03,309.89
2106,2021-08-04,311.1
2107,2021-08-05,315.82
2108,2021-08-06,319.15
2109,2021-08-09,326.91
2110,2021-08-10,330.11
2111,2021-08-11,329.9
2112,2021-08-12,328.57
2113,2021-08-13,328.68
2114,2021-08-16,329.36
2115,2021-08-17,334.5
2116,2021-08-18,334.9
2117,2021-08-19,332.69
2118,2021-08-20,325.67
2119,2021-08-23,329.22
2120,2021-08-24,324.83
2121,2021-08-25,324.57
2122,2021-08-26,322.54
2123,2021-08-27,327.41
2124,2021-08-30,328.28
2125,2021-08-31,327.94
2126,2021-09-01,334.57
2127,2021-09-02,329.0
2128,2021-09-03,329.71
2129,2021-09-06,329.37
2130,2021-09-07,325.96
2131,2021-09-08,331.7
2132,2021-09-09,326.01
2133,2021-09-10,326.25
2134,2021-09-13,327.41
2135,2021-09-14,326.48
2136,2021-09-15,333.51
2137,2021-09-16,326.99
2138,2021-09-17,329.56
2139,2021-09-20,326.92
2140,2021-09-21,323.25
2141,2021-09-22,327.8
2142,2021-09-23,327.02
2143,2021-09-24,325.44
2144,2021-09-27,331.68
2145,2021-09-28,329.3
2146,2021-09-29,328.43
2147,2021-09-30,340.99
2148,2021-10-01,338.48
2149,2021-10-04,345.85
2150,2021-10-05,363.2
2151,2021-10-06,364.28
2152,2021-10-07,368.93
2153,2021-10-08,373.01
2154,2021-10-11,387.6
2155,2021-10-12,377.79
2156,2021-10-13,378.8
2157,2021-10-14,376.09
2158,2021-10-15,371.82
2159,2021-10-18,364.6
2160,2021-10-19,373.18
2161,2021-10-20,370.16
2162,2021-10-21,364.6
2163,2021-10-22,364.37
2164,2021-10-25,369.99
2165,2021-10-26,372.16
2166,2021-10-27,371.36
2167,2021-10-28,365.36
2168,2021-10-29,356.14
2169,2021-11-01,370.96
2170,2021-11-02,370.7
2171,2021-11-03,370.13
2172,2021-11-05,360.21
2173,2021-11-08,358.39
2174,2021-11-09,357.44
2175,2021-11-10,348.65
2176,2021-11-11,356.24
2177,2021-11-12,347.59
2178,2021-11-15,344.39
2179,2021-11-16,337.91
2180,2021-11-17,339.89
2181,2021-11-18,336.93
2182,2021-11-19,327.56
2183,2021-11-22,309.15
2184,2021-11-23,326.84
2185,2021-11-24,321.22
2186,2021-11-25,317.29
2187,2021-11-26,304.42
2188,2021-11-29,316.57
2189,2021-11-30,315.0
2190,2021-12-01,324.4
2191,2021-12-02,326.8
2192,2021-12-03,320.66
2193,2021-12-06,307.5
2194,2021-12-07,309.79
2195,2021-12-08,296.95
2196,2021-12-09,300.4
2197,2021-12-10,297.44
2198,2021-12-13,280.64
2199,2021-12-14,284.9
2200,2021-12-15,286.65
2201,2021-12-16,295.89
2202,2021-12-17,294.9
2203,2021-12-20,288.4
2204,2021-12-21,291.7
2205,2021-12-22,294.0
2206,2021-12-23,292.8
2207,2021-12-24,293.89
2208,2021-12-27,295.68
2209,2021-12-28,295.0
2210,2021-12-29,293.51
2211,2021-12-30,293.49
2212,2022-01-03,305.47
2213,2022-01-04,304.24
2214,2022-01-05,287.01
2215,2022-01-06,293.92
2216,2022-01-07,
2217,2022-01-10,291.69
2218,2022-01-11,291.88
2219,2022-01-12,290.4
2220,2022-01-13,272.5
2221,2022-01-14,261.0
2222,2022-01-17,257.78
2223,2022-01-18,234.7
2224,2022-01-19,244.86
2225,2022-01-20,254.61
2226,2022-01-21,246.9
2227,2022-01-24,236.97
2228,2022-01-25,239.59
2229,2022-01-26,236.9
2230,2022-01-27,254.29
2231,2022-01-28,257.82
2232,2022-01-31,269.42
2233,2022-02-01,264.7
2234,2022-02-02,261.0
2235,2022-02-03,250.79
2236,2022-02-04,256.53
2237,2022-02-07,257.61
2238,2022-02-08,269.8
2239,2022-02-09,279.09
2240,2022-02-10,275.2
2241,2022-02-11,260.83
2242,2022-02-14,256.7
2243,2022-02-15,274.0
2244,2022-02-16,277.78
2245,2022-02-17,260.58
2246,2022-02-18,250.28
2247,2022-02-21,201.0
2248,2022-02-22,208.53
2249,2022-02-23,
2250,2022-02-24,132.18
2251,2022-02-25,131.12
2252,2022-02-28,
2253,2022-03-01,
2254,2022-03-02,
2255,2022-03-03,
2256,2022-03-04,
2257,2022-03-09,
2258,2022-03-10,
2259,2022-03-11,
2260,2022-03-14,
2261,2022-03-15,
2262,2022-03-16,
2263,2022-03-17,
2264,2022-03-18,
2265,2022-03-21,
2266,2022-03-22,
2267,2022-03-23,
2268,2022-03-24,136.24
2269,2022-03-25,131.5
2270,2022-03-28,125.0
2271,2022-03-29,128.77
2272,2022-03-30,134.6
2273,2022-03-31,143.69
2274,2022-04-01,154.5
2275,2022-04-04,166.0
2276,2022-04-05,154.1
2277,2022-04-06,141.6
2278,2022-04-07,147.5
2279,2022-04-08,143.72
2280,2022-04-11,138.69
2281,2022-04-12,135.38
2282,2022-04-13,135.5
2283,2022-04-14,129.05
2284,2022-04-15,130.88
2285,2022-04-18,123.85
2286,2022-04-19,120.3
2287,2022-04-20,121.5
2288,2022-04-21,118.65
2289,2022-04-22,116.97
2290,2022-04-25,111.9
2291,2022-04-26,122.36
2292,2022-04-27,131.11
2293,2022-04-28,123.85
2294,2022-04-29,128.8
2295,2022-05-04,123.2
2296,2022-05-05,124.8
2297,2022-05-06,123.1
2298,2022-05-11,123.34
2299,2022-05-12,119.15
2300,2022-05-13,120.2
2301,2022-05-16,123.41
2302,2022-05-17,127.75
2303,2022-05-18,125.12
2304,2022-05-19,125.6
2305,2022-05-20,122.2
2306,2022-05-23,119.46
2307,2022-05-24,123.6
2308,2022-05-25,124.15
2309,2022-05-26,123.0
2310,2022-05-27,121.22
2311,2022-05-30,120.67
2312,2022-05-31,118.3
2313,2022-06-01,121.97
2314,2022-06-02,119.0
2315,2022-06-03,119.21
2316,2022-06-06,118.78
2317,2022-06-07,118.32
2318,2022-06-08,119.9
2319,2022-06-09,118.2
2320,2022-06-10,118.07
2321,2022-06-14,118.98
2322,2022-06-15,121.14
2323,2022-06-16,123.73
2324,2022-06-17,123.88
2325,2022-06-20,131.29
2326,2022-06-21,129.1
2327,2022-06-22,133.11
2328,2022-06-23,136.85
2329,2022-06-24,137.76
2330,2022-06-27,141.15
2331,2022-06-28,139.99
2332,2022-06-29,132.8
2333,2022-06-30,125.2
2334,2022-07-01,129.91
2335,2022-07-04,131.43
2336,2022-07-05,133.5
2337,2022-07-06,134.0
2338,2022-07-07,133.09
2339,2022-07-08,133.3
2340,2022-07-11,126.8
2341,2022-07-12,129.0
2342,2022-07-13,126.0
2343,2022-07-14,125.9
2344,2022-07-15,128.9
2345,2022-07-18,128.11
2346,2022-07-19,127.76
2347,2022-07-20,126.44
2348,2022-07-21,125.48
2349,2022-07-22,128.82
2350,2022-07-25,131.45
2351,2022-07-26,132.9
2352,2022-07-27,132.5
2353,2022-07-28,131.72
2354,2022-07-29,131.9
2355,2022-08-01,127.34
2356,2022-08-02,127.53
2357,2022-08-03,126.85
2358,2022-08-04,126.95
2359,2022-08-05,122.4
2360,2022-08-08,123.81
2361,2022-08-09,126.4
2362,2022-08-10,126.2
2363,2022-08-11,123.45
2364,2022-08-12,124.88
2365,2022-08-15,125.0
2366,2022-08-16,126.39
2367,2022-08-17,124.5
2368,2022-08-18,126.3
2369,2022-08-19,125.2
2370,2022-08-22,126.06
2371,2022-08-23,130.38
2372,2022-08-24,128.15
2373,2022-08-25,128.18
2374,2022-08-26,130.4
2375,2022-08-29,131.17
2376,2022-08-30,130.05
2377,2022-08-31,134.25
2378,2022-09-01,138.2
2379,2022-09-02,143.8
2380,2022-09-05,141.0
2381,2022-09-06,137.23
2382,2022-09-07,136.86
2383,2022-09-08,134.51
2384,2022-09-09,138.15
2385,2022-09-12,138.7
2386,2022-09-13,137.0
2387,2022-09-14,138.9
2388,2022-09-15,139.48
2389,2022-09-16,137.73
2390,2022-09-19,138.04
2391,2022-09-20,125.1
2392,2022-09-21,120.23
2393,2022-09-22,124.31
2394,2022-09-23,119.39
2395,2022-09-26,107.06
2396,2022-09-27,112.92
2397,2022-09-28,111.06
2398,2022-09-29,110.41
2399,2022-09-30,110.21
2400,2022-10-03,114.35
2401,2022-10-04,110.55
2402,2022-10-05,108.51
2403,2022-10-06,108.24
2404,2022-10-07,101.5
2405,2022-10-10,106.71
2406,2022-10-11,107.72
2407,2022-10-12,105.9
2408,2022-10-13,106.5
2409,2022-10-14,107.78
2410,2022-10-17,112.44
2411,2022-10-18,110.88
2412,2022-10-19,112.39
2413,2022-10-20,116.98
2414,2022-10-21,119.45
2415,2022-10-24,118.8
2416,2022-10-25,124.36
2417,2022-10-26,124.43
2418,2022-10-27,126.61
2419,2022-10-28,126.97
2420,2022-10-31,126.72
2421,2022-11-01,127.05
2422,2022-11-02,125.49
2423,2022-11-03,125.75
2424,2022-11-07,132.0
2425,2022-11-08,131.29
2426,2022-11-09,127.3
2427,2022-11-10,136.68
2428,2022-11-11,136.98
2429,2022-11-14,139.8
2430,2022-11-15,135.66
2431,2022-11-16,139.18
2432,2022-11-17,137.57
2433,2022-11-18,136.89
2434,2022-11-21,134.46
2435,2022-11-22,135.65
2436,2022-11-23,136.59
2437,2022-11-24,136.61
2438,2022-11-25,136.53
2439,2022-11-28,135.53
2440,2022-11-29,136.37
2441,2022-11-30,136.78
2442,2022-12-01,137.15
2443,2022-12-02,136.66
2444,2022-12-05,142.0
2445,2022-12-06,140.61
2446,2022-12-07,142.32
2447,2022-12-08,139.92
2448,2022-12-09,140.03
2449,2022-12-12,139.48
2450,2022-12-13,138.13
2451,2022-12-14,137.3
2452,2022-12-15,134.55
2453,2022-12-16,135.45
2454,2022-12-19,134.64
2455,2022-12-20,138.28
2456,2022-12-21,137.75
2457,2022-12-22,137.69
2458,2022-12-23,137.94
2459,2022-12-26,140.95
2460,2022-12-27,139.9
2461,2022-12-28,139.51
2462,2022-12-29,140.96
2463,2022-12-30,141.15
2464,2023-01-03,141.78
2465,2023-01-04,141.43
2466,2023-01-05,141.27
2467,2023-01-06,141.4
2468,2023-01-09,142.4
2469,2023-01-10,142.81
2470,2023-01-11,149.96
2471,2023-01-12,149.3
2472,2023-01-13,151.69
2473,2023-01-16,153.71
2474,2023-01-17,150.45
2475,2023-01-18,151.47
2476,2023-01-19,149.34
2477,2023-01-20,151.38
2478,2023-01-23,153.5
2479,2023-01-24,152.66
2480,2023-01-25,152.81
2481,2023-01-26,152.4
2482,2023-01-27,153.2
2483,2023-01-30,153.38
2484,2023-01-31,158.07
2485,2023-02-01,158.29
2486,2023-02-02,159.45
2487,2023-02-03,161.26
2488,2023-02-06,167.09
2489,2023-02-07,165.39
2490,2023-02-08,164.15
2491,2023-02-09,165.31
2492,2023-02-10,165.52
2493,2023-02-13,164.32
2494,2023-02-14,161.86
2495,2023-02-15,156.25
2496,2023-02-16,158.22
2497,2023-02-17,159.73
2498,2023-02-20,160.09
2499,2023-02-21,164.15
2500,2023-02-22,163.37
2501,2023-02-24,164.3
2502,2023-02-27,169.95
2503,2023-02-28,169.82
2504,2023-03-01,170.53
2505,2023-03-02,168.05
2506,2023-03-03,171.16
2507,2023-03-06,171.84
2508,2023-03-07,174.01
2509,2023-03-09,172.55
2510,2023-03-10,172.53
2511,2023-03-13,172.15
2512,2023-03-14,175.71
2513,2023-03-15,175.3
2514,2023-03-16,175.45
2515,2023-03-17,193.59
2516,2023-03-20,203.73
2517,2023-03-21,203.32
2518,2023-03-22,202.89
2519,2023-03-23,202.58
2520,2023-03-24,203.57
2521,2023-03-27,211.84
2522,2023-03-28,214.03
2523,2023-03-29,217.99
2524,2023-03-30,216.87
2525,2023-03-31,216.6
2526,2023-04-03,216.09
2527,2023-04-04,214.83
2528,2023-04-05,216.15
2529,2023-04-06,214.25
2530,2023-04-07,216.27
2531,2023-04-10,222.21
2532,2023-04-11,218.6
2533,2023-04-12,219.22
2534,2023-04-13,219.85
2535,2023-04-14,221.87
2536,2023-04-17,228.1
2537,2023-04-18,232.66
2538,2023-04-19,232.95
2539,2023-04-20,236.28
2540,2023-04-21,235.17
2541,2023-04-24,235.1
2542,2023-04-25,235.3
2543,2023-04-26,235.21
2544,2023-04-27,240.38
2545,2023-04-28,240.38
2546,2023-05-02,242.62
2547,2023-05-03,235.77
2548,2023-05-04,238.89
2549,2023-05-05,237.7
2550,2023-05-08,238.27
2551,2023-05-10,227.06
2552,2023-05-11,229.32
2553,2023-05-12,229.29
2554,2023-05-15,231.7
2555,2023-05-16,230.62
